Prototype,CZ,Vintage,Object Class_1,Object Name_1.1 / FixedWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.2 / FixedWindow_Guest,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.3 / OperableWindow_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.4 / FixedAndOperableWindow_Res,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Name_1.5 / Skylight_Nonres,Field Name,Value,Unit,Field Name,Value,Unit,Field Name,Value,Unit,Object Class_2,Object Name_2.1 / Insulation_ExtWall_MetalFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.2 / Insulation_ExtWall_MetalFramed_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.3 / Insulation_ExtWall_MetalFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.4 / Insulation_ExtWall_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.5 / Insulation_ExtWall_MassLight_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.6 / Insulation_ExtWall_Concrete4in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.7 / Insulation_ExtWall_WoodFramed_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.8 / Insulation_ExtWall_WoodFramed_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.9 / Insulation_FlatRoof_MetalBuilding_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.10 / Insulation_FlatRoof_Concrete8in_Insulated,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.11 / Insulation_FlatRoof_WoodFramingAndOther_Nonres,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.12 / Insulation_FlatRoof_WoodFramingAndOther_Guest,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.13 / Insulation_FlatRoof_WoodFramingAndOther_Res,Field Name,Value,Unit,#U_Factor,Unit,Object Name_2.14 / Insulation_AtticFloor_Reversed,Field Name,Value,Unit,#U_Factor,Unit
Assembly,15,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.206766129032258,in.,0.062,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,3.9417730769230768,in.,0.039,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,16,V4,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.36,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.25,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,2.206766129032258,in.,0.062,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,3.9417730769230768,in.,0.039,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,1,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.43,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,2,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.36,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,3,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.81,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.41,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4835198412698413,in.,0.189,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,4,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.81,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.41,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4835198412698413,in.,0.189,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,5,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.81,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.41,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4835198412698413,in.,0.189,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,6,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.81,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.34,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4835198412698413,in.,0.189,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,7,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.81,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.34,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4835198412698413,in.,0.189,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,8,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.81,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.34,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4835198412698413,in.,0.189,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,9,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.81,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.34,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4835198412698413,in.,0.189,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,10,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.31,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,11,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.31,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,12,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.31,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,13,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.31,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,14,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.31,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,15,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.31,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,16,V3,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.49,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.43,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.5158763736263736,in.,0.182,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,1,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.38872887323943667,in.,0.213,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,2,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.34269052863436117,in.,0.227,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,3,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.34269052863436117,in.,0.227,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,4,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.3749688940092167,in.,0.217,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,5,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,6,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,7,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,8,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,9,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,10,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.26334375,in.,0.256,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,1.9033115384615387,in.,0.078,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,11,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.31031722689075636,in.,0.238,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,12,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.31031722689075636,in.,0.238,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,13,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.31031722689075636,in.,0.238,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,14,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4066730769230769,in.,0.208,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,15,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.4066730769230769,in.,0.208,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,16,V2,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.38872887323943667,in.,0.213,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,1,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assembly,2,V1,WINDOWMATERIAL:SIMPLEGLAZINGSYSTEM,FixedWindow_Nonres,Ufactor,0.6108,Btu/h-ft2-F,Solar_Heat_Gain_Coefficient,0.4282,n/a,Visible_Transmittance,0.42,n/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MATERIAL,Insulation_ExtWall_MetalFramed_Nonres,Thickness,0.09395454545454551,in.,0.352,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Insulation_FlatRoof_MetalBuilding_Nonres,Thickness,2.654323684210526,in.,0.057,BTU/(h-ft2-F),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
